1.7	-5.581003E-5	-1.251703E-6	5.573057E-5	0.027333
1.6995	-2.86501E-5	-1.07289E-6	2.855077E-5	0.025333
1.699	-1.188127E-5	7.549983E-7	1.188127E-5	0.028333
1.6985	-6.020097E-6	2.304727E-6	6.43733E-6	0.027778
1.698	-2.58288E-6	2.3246E-6	3.417347E-6	0.027889
1.6975	-3.635903E-6	2.404067E-6	4.3313E-6	0.029
1.697	-3.854457E-6	-1.58947E-7	3.814723E-6	0.027333
1.6965	-2.523277E-6	-6.556547E-7	2.58288E-6	0.027889
1.696	-3.715373E-6	1.589467E-7	3.655763E-6	0.029
1.6955	-3.27827E-6	5.76181E-7	3.258403E-6	0.026778
1.695	-3.675633E-6	2.384197E-7	3.61603E-6	0.028333
1.6945	-3.397477E-6	-9.934167E-8	3.337873E-6	0.028778
1.694	-2.28486E-6	8.3447E-7	2.404067E-6	0.028333
1.6935	-2.28486E-6	9.338123E-7	2.404067E-6	0.029
1.693	-3.159063E-6	6.953913E-7	3.17893E-6	0.029556
1.6925	-2.60275E-6	9.735513E-7	2.74183E-6	0.028889
1.692	-1.827883E-6	8.344713E-7	1.966967E-6	0.027444
1.6915	-2.404067E-6	3.218667E-6	4.013403E-6	0.029444
1.691	-3.437213E-6	4.092883E-6	5.32471E-6	0.03
1.6905	-2.662353E-6	9.139413E-7	2.761697E-6	0.030222
1.69	-2.463673E-6	-3.377617E-7	2.443803E-6	0.031111
1.6895	-4.21209E-6	-2.185517E-7	4.152483E-6	0.030222
1.689	-3.17893E-6	-1.827883E-6	3.61603E-6	0.031111
1.6885	-2.48354E-6	-1.013286E-6	2.662353E-6	0.029556
1.688	-9.536803E-7	-1.31131E-6	1.569597E-6	0.030556
1.6875	-2.30473E-6	-1.78815E-6	2.84117E-6	0.031667
1.687	-3.318003E-6	-1.072888E-6	3.437213E-6	0.030556
1.6865	-2.324597E-6	1.78815E-7	2.26499E-6	0.031
1.686	-2.423937E-6	5.9605E-7	2.46367E-6	0.033889
1.6855	-2.46367E-6	-5.9605E-8	2.404067E-6	0.030889
1.685	-2.92064E-6	-5.36445E-7	2.880907E-6	0.033222
1.6845	-3.75511E-6	-4.76841E-7	3.6955E-6	0.033444
1.684	-4.17235E-6	-7.94732E-7	4.21209E-6	0.034444
1.6835	-3.874333E-6	-5.165767E-7	3.85446E-6	0.034667
1.683	-3.09946E-6	-6.75523E-7	3.119327E-6	0.033667
1.6825	-3.97367E-6	-1.41065E-6	4.152483E-6	0.036333
1.682	-3.29814E-6	-1.788153E-7	3.218667E-6	0.035222
1.6815	-3.119323E-6	1.748413E-6	3.516693E-6	0.037889
1.681	-4.7684E-6	3.218667E-6	5.722077E-6	0.040556
1.6805	-4.748533E-6	3.874323E-6	6.11944E-6	0.038556
1.68	-4.390903E-6	2.006703E-6	4.78827E-6	0.040222
1.6795	-2.463673E-6	-3.178937E-7	2.423933E-6	0.040444
1.679	-2.64249E-6	0	2.58288E-6	0.045556
1.6785	-4.152483E-6	1.986833E-6	4.529983E-6	0.043333
1.678	-3.735243E-6	3.973667E-8	3.67564E-6	0.047667
1.6775	-4.11275E-6	1.05302E-6	4.19222E-6	0.05
1.677	-5.066423E-6	2.30473E-6	5.503523E-6	0.051556
1.6765	-4.629327E-6	2.62262E-6	5.24524E-6	0.053222
1.676	-4.45051E-6	2.523277E-6	5.08629E-6	0.059111
1.6755	-4.3313E-6	1.271571E-6	4.47038E-6	0.062222
1.675	-3.99354E-6	-1.88749E-6	4.35117E-6	0.065444
1.6745	-4.073013E-6	-2.423937E-6	4.66906E-6	0.070778
1.674	-4.05314E-6	-1.351047E-6	4.19222E-6	0.075667
1.6735	-4.351167E-6	-7.15259E-7	4.351167E-6	0.083778
1.673	-5.384317E-6	-2.980247E-7	5.364447E-6	0.092444
1.6725	-6.159177E-6	9.53682E-7	6.179043E-6	0.100778
